ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region,city,price_per_sqft,rooms_per_bathroom,age_of_property
100228644,Putra Villa,2007.0,1799.0,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,1080,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Setapak,1.664199814986124,1.0,18.0
100228290,Palace Court,2014.0,1500.0,Kuala Lumpur - Kuchai Lama,Condominium,2,1.0,2.0,789,Partially Furnished,"Playground, Barbeque area, Sauna, Swimming Pool, Gymnasium, Tennis Court, Security, Lift, Parking","Air-Cond, Cooking Allowed",Kuala Lumpur,Kuchai Lama,1.8987341772151898,0.6666666666666666,11.0
98091163,Unknown,2017.0,1500.0,Kuala Lumpur - Segambut,Condominium,3,1.0,2.0,1165,Fully Furnished,"Parking, Security, Gymnasium, Sauna, Barbeque area, Minimart, Playground, Swimming Pool, Jogging Track, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Segambut,1.2864493996569468,1.0,8.0
98381176,Unknown,2017.0,2150.0,Kuala Lumpur - Sri Petaling,Service Residence,3,2.0,3.0,900,Partially Furnished,"Barbeque area, Club house, Gymnasium, Squash Court, Jogging Track, Lift, Sauna, Swimming Pool, Tennis Court, Multipurpose hall, Minimart, Playground, Parking, Security","Air-Cond, Cooking Allowed",Kuala Lumpur,Sri Petaling,2.386237513873474,0.75,8.0
98379846,Unknown,2017.0,2050.0,Kuala Lumpur - Sri Petaling,Service Residence,3,3.0,3.0,855,Partially Furnished,"Parking, Minimart, Swimming Pool, Club house, Security, Playground, Sauna, Multipurpose hall, Barbeque area, Gymnasium, Tennis Court, Squash Court, Jogging Track, Lift",None,Kuala Lumpur,Sri Petaling,2.3948598130841123,0.75,8.0
99676478,United Point Residence @ North Kiara,2019.0,2300.0,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,958,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Minimart, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Kepong,2.3983315954118876,1.0,6.0
100228409,10 Semantan,2006.0,2000.0,Kuala Lumpur - Damansara Heights,Service Residence,2,1.0,2.0,990,Fully Furnished,"Minimart, Sauna, Parking, Security, Gymnasium, Barbeque area, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Damansara Heights,2.0181634712411705,0.6666666666666666,19.0
100228390,28 Boulevard,2019.0,1700.0,Kuala Lumpur - Pandan Perdana,Apartment,1,1.0,1.0,450,Fully Furnished,"Swimming Pool, Security, Jogging Track, Squash Court, Tennis Court, Playground, Parking, Minimart, Gymnasium, Lift, Sauna, Barbeque area, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Pandan Perdana,3.7694013303769403,0.5,6.0
99948574,i-Zen @ Kiara 2,2005.0,5000.0,Kuala Lumpur - Mont Kiara,Service Residence,3,2.0,3.0,1557,Fully Furnished,"Barbeque area, Parking, Security, Playground, Gymnasium, Sauna, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Mont Kiara,3.209242618741977,0.75,20.0
99948610,Arcoris,2012.0,3500.0,Kuala Lumpur - Mont Kiara,Condominium,1,1.0,1.0,688,Fully Furnished,"Swimming Pool, Sauna, Gymnasium, Parking, Jogging Track, Barbeque area, Security, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Mont Kiara,5.079825834542816,0.5,13.0
100227954,Kenari Court,2017.0,1300.0,Kuala Lumpur - Ampang,Apartment,3,1.0,2.0,750,Partially Furnished,"Security, Parking, Playground",Cooking Allowed,Kuala Lumpur,Ampang,1.7310252996005326,1.0,8.0
100228049,Majestic Maxim,2021.0,1300.0,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,680,Partially Furnished,"Playground, Lift, Barbeque area, Parking, Jogging Track, Security, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Cheras,1.908957415565345,0.6666666666666666,4.0
100227777,Apartment Cuepacs,2017.0,1100.0,Kuala Lumpur - Brickfields,Apartment,1,1.0,1.0,550,Fully Furnished,None,"Cooking Allowed, Washing Machine",Kuala Lumpur,Brickfields,1.9963702359346642,0.5,8.0
100227825,Continew Condominium,2020.0,2000.0,Kuala Lumpur - KL City,Condominium,2,1.0,2.0,921,Not Furnished,"Parking, Minimart, Swimming Pool, Lift, Security, Gymnasium, Playground","Air-Cond, Near KTM/LRT, Cooking Allowed",Kuala Lumpur,Kl City,2.1691973969631237,0.6666666666666666,5.0
100048026,M Vertica,2023.0,2500.0,Kuala Lumpur - Cheras,Condominium,4,2.0,2.0,1009,Fully Furnished,"Lift, Barbeque area, Tennis Court, Swimming Pool, Multipurpose hall, Security, Jogging Track, Parking, Playground, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Cheras,2.4752475247524752,1.3333333333333333,2.0
100227220,Sri Putramas,2004.0,1500.0,Kuala Lumpur - Jalan Kuching,Condominium,3,1.0,2.0,1100,Partially Furnished,"Barbeque area, Sauna, Parking, Playground, Security, Minimart, Tennis Court, Swimming Pool, Gymnasium, Lift",Cooking Allowed,Kuala Lumpur,Jalan Kuching,1.3623978201634876,1.0,21.0
100227653,Mirage Residence,2017.0,3500.0,Kuala Lumpur - KL City,Condominium,2,1.0,2.0,1277,Fully Furnished,"Parking, Swimming Pool, Multipurpose hall, Sauna, Security, Gymnasium",None,Kuala Lumpur,Kl City,2.7386541471048513,0.6666666666666666,8.0
100227525,The Era,2021.0,3300.0,Kuala Lumpur - Segambut,Condominium,3,1.0,3.0,1302,Partially Furnished,None,"Air-Cond, Cooking Allowed, Internet",Kuala Lumpur,Segambut,2.532617037605526,0.75,4.0
98541378,Maxim Residences,2017.0,1600.0,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,1050,Fully Furnished,"Swimming Pool, Security, Gymnasium, Parking, Sauna, Lift, Playground, Barbeque area, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Cheras,1.522359657469077,1.0,8.0
100227166,Platinum Lake PV 20,2017.0,1600.0,Kuala Lumpur - Setapak,Condominium,3,2.0,2.0,1333,Partially Furnished,None,None,Kuala Lumpur,Setapak,1.199400299850075,1.0,8.0
100227164,The Hamstead,2017.0,2100.0,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,1003,Fully Furnished,"Parking, Security, Swimming Pool, Lift, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Club house, Gymnasium, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Cheras,2.091633466135458,1.0,8.0
100227162,OUG Parklane,2017.0,1200.0,Kuala Lumpur - OUG,Service Residence,3,1.0,2.0,950,Partially Furnished,"Playground, Swimming Pool, Security, Minimart, Parking, Squash Court, Sauna","Cooking Allowed, Air-Cond",Kuala Lumpur,Oug,1.2618296529968454,1.0,8.0
100227160,Residensi Vista Wirajaya,2017.0,1700.0,Kuala Lumpur - Setapak,Apartment,3,1.0,2.0,885,Partially Furnished,None,"Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Setapak,1.9187358916478556,1.0,8.0
100227473,Sri Penara,2017.0,1000.0,Kuala Lumpur - Cheras,Apartment,2,1.0,2.0,650,Partially Furnished,"Minimart, Playground, Security, Lift, Multipurpose hall","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Cheras,1.5360983102918586,0.6666666666666666,8.0
100227335,The Lumayan Apartment,2017.0,1200.0,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,853,Not Furnished,"Minimart, Parking, Playground, Security, Swimming Pool",None,Kuala Lumpur,Cheras,1.405152224824356,1.0,8.0
100000151,Soho Suites @ KLCC,2013.0,3500.0,Kuala Lumpur - KLCC,Service Residence,3,1.0,2.0,1000,Fully Furnished,None,None,Kuala Lumpur,Klcc,3.4965034965034967,1.0,12.0
100226732,Mandy Court,2017.0,1400.0,Kuala Lumpur - Segambut,Apartment,3,1.0,2.0,808,Fully Furnished,"Playground, Minimart, Lift, Parking, Security","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Segambut,1.73053152039555,1.0,8.0
99707251,i-Zen @ Kiara 1,2008.0,4300.0,Kuala Lumpur - Mont Kiara,Condominium,3,2.0,3.0,1400,Fully Furnished,"Swimming Pool, Barbeque area, Security, Playground, Gymnasium, Parking, Sauna, Squash Court, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Mont Kiara,3.069236259814418,0.75,17.0
100226988,Maytower,2007.0,1600.0,Kuala Lumpur - KL City,Service Residence,1,1.0,1.0,351,Fully Furnished,None,None,Kuala Lumpur,Kl City,4.545454545454546,0.5,18.0
100226586,Kenari Court,2017.0,1500.0,Kuala Lumpur - Ampang,Apartment,3,1.0,2.0,750,Partially Furnished,"Security, Parking, Playground",None,Kuala Lumpur,Ampang,1.9973368841544608,1.0,8.0
100226912,3 Towers,2015.0,1600.0,Kuala Lumpur - Ampang Hilir,Service Residence,1,1.0,1.0,429,Fully Furnished,"Multipurpose hall, Swimming Pool, Gymnasium, Parking, Security, Barbeque area","Air-Cond, Washing Machine",Kuala Lumpur,Ampang Hilir,3.7209302325581395,0.5,10.0
100226878,Residensi Pandanmas 2,2017.0,1000.0,Kuala Lumpur - Desa Pandan,Apartment,3,1.0,2.0,900,Partially Furnished,"Parking, Security, Minimart, Swimming Pool, Playground, Gymnasium, Jogging Track",None,Kuala Lumpur,Desa Pandan,1.1098779134295227,1.0,8.0
98431601,Solaris Dutamas Designer Suites,2009.0,2300.0,Kuala Lumpur - Mont Kiara,Condominium,1,1.0,1.0,672,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed",Kuala Lumpur,Mont Kiara,3.4175334323922733,0.5,16.0
98890673,One Residences,2017.0,3700.0,Kuala Lumpur - Sungai Besi,Service Residence,3,1.0,2.0,888,Fully Furnished,"Playground, Gymnasium, Multipurpose hall, Minimart, Barbeque area, Sauna, Swimming Pool, Security",None,Kuala Lumpur,Sungai Besi,4.161979752530933,1.0,8.0
99971433,Amaya Maluri,2013.0,1800.0,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,920,Fully Furnished,"Multipurpose hall, Parking, Security, Playground, Swimming Pool, Gymnasium",None,Kuala Lumpur,Cheras,1.9543973941368078,1.0,12.0
98489877,Unknown,2017.0,4000.0,Kuala Lumpur - Desa ParkCity,Condominium,1,2.0,3.0,1400,Fully Furnished,"Parking, Security, Playground, Club house, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Desa Parkcity,2.8551034975017844,0.25,8.0
99983770,Bayu Tasik 2,1998.0,1500.0,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,950,Fully Furnished,"Swimming Pool, Security, Parking, Playground, Gymnasium, Lift, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Cheras,1.5772870662460567,1.0,27.0
100012014,Platinum OUG Residence,2021.0,2400.0,Kuala Lumpur - Kuchai Lama,Condominium,3,2.0,3.0,1250,Fully Furnished,"Security, Gymnasium, Lift, Playground, Parking, Swimming Pool, Sauna, Barbeque area, Minimart, Multipurpose hall","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine",Kuala Lumpur,Kuchai Lama,1.9184652278177459,0.75,4.0
100226284,Maxim Citilights,2017.0,1600.0,Kuala Lumpur - Sentul,Service Residence,3,2.0,2.0,1009,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Sentul,1.5841584158415842,1.0,8.0
100226278,28 Boulevard,2019.0,1600.0,Kuala Lumpur - Pandan Perdana,Apartment,1,1.0,1.0,450,Fully Furnished,"Minimart, Playground, Swimming Pool, Parking, Security, Tennis Court, Lift, Gymnasium, Squash Court, Jogging Track, Sauna, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Pandan Perdana,3.5476718403547673,0.5,6.0
98297500,Unknown,2017.0,2800.0,Kuala Lumpur - Mont Kiara,Service Residence,2,1.0,2.0,950,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Mont Kiara,2.9442691903259726,0.6666666666666666,8.0
98431662,Solaris Dutamas Designer Suites,2009.0,4000.0,Kuala Lumpur - Mont Kiara,Condominium,3,1.0,2.0,1238,Fully Furnished,"Parking, Security, Swimming Pool, Lift, Gymnasium, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Mont Kiara,3.228410008071025,1.0,16.0
100226479,THE ERA DUTA NORTH,2017.0,3000.0,Kuala Lumpur - Mont Kiara,Condominium,3,2.0,3.0,1302,Partially Furnished,None,None,Kuala Lumpur,Mont Kiara,2.3023791250959325,0.75,8.0
98392402,Solaris Dutamas Designer Suites,2009.0,4000.0,Kuala Lumpur - Mont Kiara,Condominium,2,1.0,2.0,1248,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Mont Kiara,3.202562049639712,0.6666666666666666,16.0
98300303,Unknown,2017.0,3600.0,Kuala Lumpur - Mont Kiara,Service Residence,2,1.0,2.0,1250,Fully Furnished,"Gymnasium, Squash Court, Jogging Track, Parking, Playground, Swimming Pool, Security, Minimart, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Mont Kiara,2.8776978417266186,0.6666666666666666,8.0
100226460,Solaris Parq,2017.0,4500.0,Kuala Lumpur - Solaris Dutamas,Service Residence,2,2.0,2.0,1080,Fully Furnished,None,None,Kuala Lumpur,Solaris Dutamas,4.162812210915819,0.6666666666666666,8.0
96688374,Unknown,2017.0,2200.0,Kuala Lumpur - Jalan Ipoh,Service Residence,3,2.0,2.0,911,Fully Furnished,"Swimming Pool, Gymnasium, Parking, Security, Jogging Track, Squash Court, Multipurpose hall, Minimart, Barbeque area, Sauna, Playground, Club house, Lift, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Jalan Ipoh,2.412280701754386,1.0,8.0
100226402,The Elements,2015.0,2000.0,Kuala Lumpur - Ampang,Service Residence,2,1.0,2.0,850,Fully Furnished,"Sauna, Playground, Swimming Pool, Jogging Track, Multipurpose hall, Security, Gymnasium, Barbeque area, Parking, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Ampang,2.3501762632197414,0.6666666666666666,10.0
100226351,Residensi Alam Damai (PR1MA @ Alam Damai),2017.0,1400.0,Kuala Lumpur - Cheras,Apartment,2,1.0,1.0,670,Fully Furnished,"Parking, Security, Lift, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Cheras,2.0864381520119224,1.0,8.0
98452025,Ascenda Residences @ SkyArena Setapak,2017.0,1650.0,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,1100,Partially Furnished,"Multipurpose hall, Security, Gymnasium, Barbeque area, Parking, Jogging Track, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",Kuala Lumpur,Setapak,1.4986376021798364,1.0,8.0
100158249,The Holmes 2,2021.0,1800.0,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,950,Partially Furnished,"Swimming Pool, Gymnasium, Jogging Track, Barbeque area, Security, Sauna, Multipurpose hall, Parking, Playground, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur,Cheras,1.8927444794952681,1.0,4.0
99827170,Majestic Maxim,2021.0,1200.0,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,680,Partially Furnished,"Parking, Barbeque area, Security, Lift, Swimming Pool, Jogging Track, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Cheras,1.7621145374449338,0.6666666666666666,4.0
100194640,Bayu Tasik 1,1999.0,1200.0,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,950,Partially Furnished,"Swimming Pool, Gymnasium, Parking, Playground, Barbeque area, Security, Minimart, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Cheras,1.2618296529968454,1.0,26.0
99970528,Sky Awani Residensi,2017.0,1700.0,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,800,Fully Furnished,"Barbeque area, Sauna, Parking, Security, Club house, Playground, Swimming Pool, Minimart, Jogging Track, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Sentul,2.1223470661672907,1.0,8.0
98822981,Puncak Banyan,2007.0,1100.0,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,810,Fully Furnished,"Security, Swimming Pool, Minimart, Parking",Air-Cond,Kuala Lumpur,Cheras,1.3563501849568433,1.0,18.0
100225841,Casa Magna,2017.0,1100.0,Kuala Lumpur - Kepong,Condominium,3,1.0,2.0,1010,Not Furnished,"Parking, Swimming Pool, Security, Barbeque area, Playground, Lift, Minimart",Cooking Allowed,Kuala Lumpur,Kepong,1.0880316518298714,1.0,8.0
100225835,Brem Park 1,1980.0,1100.0,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,957,Not Furnished,"Parking, Squash Court, Jogging Track, Security, Minimart, Playground, Barbeque area, Club house, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Old Klang Road,1.1482254697286012,1.0,45.0
100225834,Rampai Court,2017.0,900.0,Kuala Lumpur - Wangsa Maju,Apartment,2,1.0,1.0,600,Partially Furnished,"Barbeque area, Parking, Playground, Security",None,Kuala Lumpur,Wangsa Maju,1.497504159733777,1.0,8.0
100225884,Royal Regent (Sri Putramas 3),2013.0,1800.0,Kuala Lumpur - Jalan Kuching,Condominium,3,1.0,2.0,1015,Fully Furnished,"Swimming Pool, Gymnasium, Sauna, Minimart, Tennis Court, Playground, Parking, Security, Lift, Barbeque area, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Jalan Kuching,1.7716535433070866,1.0,12.0
100225923,Taman Orkid Desa,2017.0,800.0,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,800,Not Furnished,None,None,Kuala Lumpur,Cheras,0.9987515605493134,1.0,8.0
100226083,Pesona Villa (Taman Melawati),2017.0,1500.0,Kuala Lumpur - Taman Melawati,Apartment,3,1.0,2.0,1121,Partially Furnished,"Security, Swimming Pool, Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Taman Melawati,1.3368983957219251,1.0,8.0
100002571,Impiana Sky Residensi,2021.0,1600.0,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850,Fully Furnished,"Multipurpose hall, Parking, Playground, Gymnasium, Security, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Bukit Jalil,1.8801410105757932,1.0,4.0
100225781,Menara Menjalara,2017.0,1500.0,Kuala Lumpur - Bandar Menjalara,Condominium,3,1.0,2.0,1076,Partially Furnished,"Swimming Pool, Parking, Security, Playground, Tennis Court",None,Kuala Lumpur,Bandar Menjalara,1.392757660167131,1.0,8.0
100225784,Setia SKY Residences,2011.0,2500.0,Kuala Lumpur - KLCC,Condominium,3,2.0,2.0,1200,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Klcc,2.0815986677768525,1.0,14.0
100225975,Desa Putra (Wangsa Maju),2007.0,2500.0,Kuala Lumpur - Wangsa Maju,Condominium,4,1.0,2.0,1246,Fully Furnished,"Parking, Security, Playground, Lift, Swimming Pool, Gymnasium","Near KTM/LRT, Cooking Allowed",Kuala Lumpur,Wangsa Maju,2.0048115477145148,1.3333333333333333,18.0
100225483,Sky Awani Residensi,2017.0,1300.0,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,850,Partially Furnished,"Barbeque area, Parking, Swimming Pool, Jogging Track, Club house, Sauna, Playground, Security, Minimart",None,Kuala Lumpur,Sentul,1.527614571092832,1.0,8.0
100225738,Sri Putramas,2004.0,1500.0,Kuala Lumpur - Jalan Kuching,Condominium,3,1.0,2.0,1100,Partially Furnished,"Security, Tennis Court, Sauna, Minimart, Swimming Pool, Parking, Playground, Gymnasium, Barbeque area",None,Kuala Lumpur,Jalan Kuching,1.3623978201634876,1.0,21.0
100225664,PV9 Residences @ Taman Melati,2022.0,2200.0,Kuala Lumpur - Setapak,Service Residence,3,5.0,2.0,1000,Partially Furnished,None,None,Kuala Lumpur,Setapak,2.197802197802198,1.0,3.0
100225454,Residensi Alam Damai (PR1MA @ Alam Damai),2017.0,1500.0,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,995,Partially Furnished,None,None,Kuala Lumpur,Cheras,1.5060240963855422,1.0,8.0
100225133,Residensi Rampai II,2021.0,2200.0,Kuala Lumpur - Setapak,Apartment,4,2.0,2.0,950,Fully Furnished,"Gymnasium, Jogging Track, Multipurpose hall, Security, Barbeque area, Playground, Swimming Pool, Parking, Sauna",None,Kuala Lumpur,Setapak,2.3133543638275498,1.3333333333333333,4.0
100156744,The Vistana,2017.0,1850.0,Kuala Lumpur - Titiwangsa,Condominium,2,1.0,2.0,1066,Partially Furnished,"Swimming Pool, Squash Court, Minimart, Playground, Sauna, Security, Parking, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,Titiwangsa,1.7338331771321462,0.6666666666666666,8.0
99738545,Lucentia Residence @ Bukit Bintang City Centre KL,2021.0,4500.0,Kuala Lumpur - KLCC,Service Residence,2,1.0,2.0,859,Fully Furnished,"Barbeque area, Security, Playground, Lift, Swimming Pool",None,Kuala Lumpur,Klcc,5.232558139534884,0.6666666666666666,4.0
98947380,Secoya Residences,2019.0,3900.0,Kuala Lumpur - Pantai,Condominium,3,2.0,3.0,1360,Fully Furnished,"Security, Jogging Track, Barbeque area, Sauna, Playground, Swimming Pool, Multipurpose hall, Parking, Gymnasium, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,Pantai,2.8655400440852317,0.75,6.0
100224700,8 Kinrara,2016.0,1800.0,Kuala Lumpur - Puchong,Service Residence,3,1.0,2.0,1096,Partially Furnished,"Playground, Gymnasium, Swimming Pool, Jogging Track, Security",None,Kuala Lumpur,Puchong,1.6408386508659982,1.0,9.0
100224951,Impiana Sky Residensi,2021.0,1900.0,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850,Fully Furnished,"Multipurpose hall, Parking, Playground, Security, Gymnasium, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,Bukit Jalil,2.2326674500587544,1.0,4.0
100224885,Kaleidoscope,2017.0,2900.0,Kuala Lumpur - Setiawangsa,Condominium,3,1.0,2.0,1196,Partially Furnished,None,None,Kuala Lumpur,Setiawangsa,2.4227234753550544,1.0,8.0
100224648,Cemara Apartment Bandar Sri Permaisuri 56000 KL,2017.0,1300.0,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,750,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Cheras,1.7310252996005326,1.0,8.0
100224728,Majestic Maxim,2021.0,1400.0,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,670,Partially Furnished,"Security, Swimming Pool, Jogging Track, Barbeque area, Parking, Playground, Gymnasium, Lift",None,Kuala Lumpur,Cheras,2.0864381520119224,0.6666666666666666,4.0
99831042,Kiaramas Sutera,2004.0,3000.0,Kuala Lumpur - Mont Kiara,Condominium,4,2.0,3.0,1597,Partially Furnished,"Minimart, Swimming Pool, Gymnasium, Sauna, Security, Squash Court, Multipurpose hall, Club house, Playground, Tennis Court, Barbeque area, Parking, Jogging Track",None,Kuala Lumpur,Mont Kiara,1.8773466833541927,1.0,21.0
100224258,Berlian Residence @ Setapak,2017.0,1500.0,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,900,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium",Cooking Allowed,Kuala Lumpur,Setapak,1.664816870144284,1.0,8.0
100224573,Pangsapuri Sri Penara,2017.0,1000.0,Kuala Lumpur - Cheras,Flat,3,1.0,2.0,650,Partially Furnished,"Parking, Jogging Track, Security, Lift, Playground, Gymnasium, Minimart, Multipurpose hall, Club house",Near KTM/LRT,Kuala Lumpur,Cheras,1.5360983102918586,1.0,8.0
100224114,Berlian Residence @ Setapak,2017.0,1200.0,Kuala Lumpur - Setapak,Condominium,2,1.0,2.0,900,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium",Cooking Allowed,Kuala Lumpur,Setapak,1.3318534961154274,0.6666666666666666,8.0
100224120,PangsaRia,2017.0,1000.0,Kuala Lumpur - Desa Petaling,Apartment,3,1.0,2.0,850,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Gymnasium",None,Kuala Lumpur,Desa Petaling,1.1750881316098707,1.0,8.0
100224142,Putra Villa,2007.0,1800.0,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,1076,Fully Furnished,None,None,Kuala Lumpur,Setapak,1.6713091922005572,1.0,18.0
98974991,The Hamstead,2017.0,1400.0,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,947,Partially Furnished,None,None,Kuala Lumpur,Cheras,1.4767932489451476,1.0,8.0
100224298,Anjung Hijau,2017.0,1950.0,Kuala Lumpur - Bukit Jalil,Condominium,3,1.0,2.0,1100,Partially Furnished,"Playground, Parking, Jogging Track, Barbeque area, Security, Minimart, Lift",Air-Cond,Kuala Lumpur,Bukit Jalil,1.771117166212534,1.0,8.0
99705161,Ritchie's Pavilion,2017.0,3500.0,Kuala Lumpur - Ampang Hilir,Condominium,2,1.0,2.0,880,Fully Furnished,"Gymnasium, Barbeque area, Security, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Ampang Hilir,3.9727582292849033,0.6666666666666666,8.0
92764322,Suasana Lumayan,2015.0,1650.0,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1145,Partially Furnished,"Sauna, Playground, Security, Minimart, Gymnasium",Near KTM/LRT,Kuala Lumpur,Cheras,1.4397905759162304,1.3333333333333333,10.0
99824629,Mont Kiara Pines,1993.0,2700.0,Kuala Lumpur - Mont Kiara,Condominium,3,1.0,2.0,1300,Fully Furnished,None,None,Kuala Lumpur,Mont Kiara,2.07532667179093,1.0,32.0
